Name,Row,Column,Label,Unnamed: 4
mcr_lter4_out17m_pole1-2_qu2_20100412.jpg,990,686,crustose_coralline_algae,
mcr_lter2_fringingreef_pole4-5_qu6_20100411.jpg,1538,358,turf,
mcr_lter5_fringingreef_pole3-4_qu3_20100414.jpg,1468,1367,porites,
mcr_lter3_out17m_pole5-6_qu5_20100407.jpg,1705,351,off,
mcr_lter3_out10m_pole2-3_qu5_20080404.jpg,1442,960,off,
mcr_lter3_out10m_pole5-6_qu5_20090406.jpg,23,534,off,
mcr_lter2_out10m_pole4-5_qu8_20100406.jpg,501,952,off,
mcr_lter2_out10m_pole3-4_qu4_20090408.jpg,1761,646,macroalgae,
mcr_lter2_out10m_pole2-3_qu2_20090408.jpg,1659,623,crustose_coralline_algae,
mcr_lter3_fringingreef_pole4-5_qu6_20090412.jpg,1824,1784,turf,
mcr_lter6_out10m_pole4-5_qu7_20090331.jpg,227,594,turf,
mcr_lter1_out17m_pole1-2_qu1_20100404.jpg,1260,1680,crustose_coralline_algae,
mcr_lter1_out10m_pole5-6_qu6_20100404.png,595,1013,macroalgae,
mcr_lter3_out10m_pole1-2_qu8_20090406.jpg,891,620,crustose_coralline_algae,
mcr_lter6_out10m_pole1-2_qu5_20090331.jpg,1878,571,off,
mcr_lter2_out17m_pole4-5_qu1_20090408.jpg,1294,650,turf,
mcr_lter1_fringingreef_pole5-6_qu4_20080415.jpg,1338,1469,sand,
mcr_lter6_out10m_pole4-5_qu8_20090331.jpg,1702,322,turf,
mcr_lter4_fringingreef_pole1-2_qu6_20100413.jpg,849,975,sand,
mcr_lter3_fringingreef_pole2-3_qu4_20100413.jpg,452,1380,crustose_coralline_algae,
mcr_lter4_out17m_pole4-5_qu6_20090407.jpg,1375,742,macroalgae,
mcr_lter1_fringingreef_pole1-2_qu6_20100411.jpg,1331,1644,sand,
mcr_lter4_out17m_pole1-2_qu1_20100412.jpg,496,1330,crustose_coralline_algae,
mcr_lter4_fringingreef_pole3-4_qu8_20090412.jpg,1234,917,sand,
mcr_lter3_fringingreef_pole1-2_qu6_20090412.jpg,532,1796,crustose_coralline_algae,
mcr_lter3_fringingreef_pole2-3_qu3_20100413.jpg,198,760,sand,
mcr_lter1_out10m_pole5-6_qu2_20080403.jpg,1436,471,crustose_coralline_algae,
mcr_lter6_out17m_pole2-3_qu7_20080406.jpg,1107,330,turf,
mcr_lter4_out17m_pole5-6_qu4_20080407.jpg,624,1647,macroalgae,
mcr_lter5_fringingreef_pole4-5_qu6_20100414.jpg,339,1024,sand,
mcr_lter2_fringingreef_pole5-6_qu6_20090402.jpg,619,1100,porites,
mcr_lter1_out10m_pole2-3_qu6_20080403.jpg,620,1653,turf,
mcr_lter2_fringingreef_pole1-2_qu2_20100411.jpg,680,243,porites,
mcr_lter6_out17m_pole5-6_qu7_20090331.jpg,1434,446,crustose_coralline_algae,
mcr_lter3_fringingreef_pole2-3_qu5_20080503.jpg,377,1604,sand,
mcr_lter1_out17m_pole2-3_qu4_20100404.jpg,510,1709,off,
mcr_lter4_fringingreef_pole1-2_qu7_20090412.jpg,1525,231,turf,
mcr_lter4_out17m_pole1-2_qu3_20100412.jpg,1674,1341,crustose_coralline_algae,
mcr_lter4_fringingreef_pole3-4_qu6_20100413.jpg,1557,744,sand,
mcr_lter6_out10m_pole5-6_qu7_20090331.jpg,200,1803,macroalgae,
mcr_lter3_fringingreef_pole5-6_qu8_20090412.jpg,1173,1437,sand,
mcr_lter3_out17m_pole2-3_qu8_20090406.jpg,1724,338,crustose_coralline_algae,
mcr_lter1_out17m_pole4-5_qu8_20080411.jpg,827,1145,porites,
mcr_lter1_fringingreef_pole1-2_qu5_20100411.jpg,1116,366,porites,
mcr_lter5_out17m_pole5-6_qu3_20090410.jpg,983,1102,turf,
mcr_lter1_fringingreef_pole4-5_qu2_20090402.jpg,1101,458,sand,
mcr_lter1_out17m_pole4-5_qu4_20090330.jpg,1142,1751,crustose_coralline_algae,
mcr_lter4_out17m_pole5-6_qu2_20090407.jpg,1755,477,crustose_coralline_algae,
mcr_lter2_out10m_pole5-6_qu6_20090408.jpg,589,1170,porites,
mcr_lter4_out17m_pole3-4_qu7_20090407.jpg,1160,786,crustose_coralline_algae,
mcr_lter4_fringingreef_pole5-6_qu7_20090412.jpg,434,1195,sand,
mcr_lter5_fringingreef_pole4-5_qu6_20090413.jpg,686,226,sand,
mcr_lter1_out10m_pole4-5_qu1_20090330.jpg,1006,242,turf,
mcr_lter4_out10m_pole3-4_qu1_20090407.jpg,419,79,off,
mcr_lter2_out10m_pole1-2_qu3_20100406.jpg,651,122,off,
mcr_lter4_fringingreef_pole3-4_qu7_20100413.jpg,1366,1654,off,
mcr_lter2_fringingreef_pole1-2_qu5_20100411.jpg,1086,1779,turf,
mcr_lter1_out10m_pole3-4_qu1_20100404.jpg,473,604,macroalgae,
mcr_lter4_out10m_pole1-2_qu1_20080407.jpg,1551,191,crustose_coralline_algae,
mcr_lter3_out17m_pole1-2_qu2_20080404.jpg,268,1148,macroalgae,
mcr_lter5_fringingreef_pole2-3_qu4_20080502.jpg,1486,1385,turf,
mcr_lter6_fringingreef_pole3-4_qu6_20090413.jpg,587,1129,turf,
mcr_lter6_fringingreef_pole3-4_qu5_20100414.jpg,623,357,macroalgae,
mcr_lter1_fringingreef_pole3-4_qu2_20090402.jpg,114,839,off,
mcr_lter5_out10m_pole2-3_qu8_20080408.jpg,1782,109,macroalgae,
mcr_lter2_fringingreef_pole4-5_qu2_20100411.jpg,802,1562,porites,
mcr_lter2_out10m_pole5-6_qu3_20080410.jpg,671,1149,crustose_coralline_algae,
mcr_lter3_fringingreef_pole5-6_qu3_20100413.jpg,1008,636,sand,
mcr_lter1_out17m_pole5-6_qu3_20080411.jpg,126,131,off,
mcr_lter5_fringingreef_pole4-5_qu6_20100414.jpg,661,1677,off,
mcr_lter3_out10m_pole1-2_qu4_20080404.jpg,1831,349,macroalgae,
mcr_lter5_out17m_pole5-6_qu7_20090410.jpg,1496,755,macroalgae,
mcr_lter3_fringingreef_pole3-4_qu6_20090412.jpg,1586,990,sand,
mcr_lter6_out17m_pole5-6_qu2_20080406.jpg,1466,1396,crustose_coralline_algae,
mcr_lter5_out17m_pole5-6_qu5_20100408.jpg,421,1456,crustose_coralline_algae,
mcr_lter3_out17m_pole2-3_qu3_20090406.jpg,1040,1800,off,
mcr_lter3_fringingreef_pole4-5_qu5_20090412.jpg,924,447,turf,
mcr_lter2_fringingreef_pole4-5_qu5_20090402.jpg,1270,1969,porites,
mcr_lter2_fringingreef_pole1-2_qu2_20100411.jpg,1802,942,porites,
mcr_lter4_fringingreef_pole4-5_qu2_20090412.jpg,1632,1337,sand,
mcr_lter2_fringingreef_pole4-5_qu2_20080404.jpg,1350,1104,turf,
mcr_lter5_out10m_pole3-4_qu7_20080408.jpg,1007,1756,crustose_coralline_algae,
mcr_lter1_fringingreef_pole4-5_qu6_20090402.jpg,1330,639,sand,
mcr_lter3_fringingreef_pole3-4_qu7_20080503.jpg,167,1750,crustose_coralline_algae,
mcr_lter5_out10m_pole5-6_qu8_20090423.jpg,1421,737,crustose_coralline_algae,
mcr_lter4_out10m_pole2-3_qu2_20090407.jpg,1095,1756,macroalgae,
mcr_lter6_out17m_pole5-6_qu7_20080406.jpg,380,1084,sand,
mcr_lter2_fringingreef_pole3-4_qu3_20100411.jpg,1302,296,porites,
mcr_lter5_out10m_pole1-2_qu3_20100408.jpg,719,324,macroalgae,
mcr_lter6_out17m_pole4-5_qu2_20080406.jpg,1310,345,crustose_coralline_algae,
mcr_lter6_out10m_pole3-4_qu7_20090331.jpg,901,1497,macroalgae,
mcr_lter4_fringingreef_pole4-5_qu7_20090412.jpg,446,1210,turf,
mcr_lter6_out10m_pole4-5_qu6_20100410.jpg,1435,646,crustose_coralline_algae,
mcr_lter4_out17m_pole3-4_qu4_20100412.jpg,779,556,macroalgae,
mcr_lter4_out10m_pole5-6_qu6_20080407.jpg,546,391,crustose_coralline_algae,
mcr_lter1_out10m_pole5-6_qu2_20090330.jpg,1825,470,crustose_coralline_algae,
mcr_lter2_out10m_pole2-3_qu4_20090408.jpg,757,277,macroalgae,
mcr_lter2_out10m_pole5-6_qu1_20100406.jpg,1309,223,crustose_coralline_algae,
mcr_lter2_out10m_pole2-3_qu4_20080410.jpg,1226,578,crustose_coralline_algae,
mcr_lter3_out10m_pole3-4_qu5_20080404.jpg,1756,687,crustose_coralline_algae,
mcr_lter3_out17m_pole1-2_qu8_20090406.jpg,843,825,turf,
mcr_lter2_out10m_pole2-3_qu4_20090408.jpg,1003,566,crustose_coralline_algae,
mcr_lter5_fringingreef_pole3-4_qu5_20080502.jpg,925,1627,sand,
mcr_lter4_fringingreef_pole3-4_qu7_20100413.jpg,1255,1550,sand,
mcr_lter3_out10m_pole5-6_qu1_20090406.jpg,1406,1818,off,
mcr_lter2_out10m_pole2-3_qu2_20080410.jpg,1054,262,macroalgae,
mcr_lter4_fringingreef_pole4-5_qu6_20090412.jpg,34,1687,off,
mcr_lter3_fringingreef_pole4-5_qu8_20090412.jpg,938,624,turf,
mcr_lter5_fringingreef_pole2-3_qu2_20080502.jpg,148,1084,turf,
mcr_lter2_fringingreef_pole4-5_qu4_20090402.jpg,494,1736,crustose_coralline_algae,
mcr_lter5_out10m_pole4-5_qu6_20100408.jpg,790,961,off,
mcr_lter4_fringingreef_pole1-2_qu2_20100413.jpg,432,498,sand,
mcr_lter2_out17m_pole2-3_qu5_20090408.jpg,649,174,turf,
mcr_lter2_out10m_pole2-3_qu8_20100406.jpg,1783,989,off,
mcr_lter2_out10m_pole1-2_qu1_20080410.jpg,756,1569,porites,
mcr_lter1_fringingreef_pole4-5_qu8_20090402.jpg,1672,438,crustose_coralline_algae,
mcr_lter4_fringingreef_pole3-4_qu7_20080504.jpg,1738,207,sand,
mcr_lter3_out17m_pole1-2_qu1_20080404.jpg,1683,1436,crustose_coralline_algae,
mcr_lter5_out10m_pole4-5_qu2_20100408.jpg,790,425,crustose_coralline_algae,
mcr_lter4_fringingreef_pole1-2_qu5_20100413.jpg,1342,942,sand,
mcr_lter4_fringingreef_pole2-3_qu4_20090412.jpg,81,1531,off,
mcr_lter6_out17m_pole5-6_qu1_20080406.jpg,949,263,sand,
mcr_lter3_out17m_pole3-4_qu2_20090406.jpg,1265,1050,macroalgae,
mcr_lter5_out10m_pole4-5_qu3_20100408.jpg,514,541,macroalgae,
mcr_lter3_fringingreef_pole2-3_qu5_20080503.jpg,1148,188,sand,
mcr_lter1_out10m_pole3-4_qu1_20080403.jpg,1745,1544,macroalgae,
mcr_lter2_fringingreef_pole2-3_qu4_20090402.jpg,163,178,porites,
mcr_lter6_out17m_pole4-5_qu1_20090331.jpg,985,1655,sand,
mcr_lter2_fringingreef_pole2-3_qu8_20080404.jpg,963,1147,turf,
mcr_lter6_out17m_pole4-5_qu1_20100410.jpg,1365,630,crustose_coralline_algae,
i0210c.png,446,768,sand,
mcr_lter2_fringingreef_pole1-2_qu3_20090402.jpg,1639,855,porites,
mcr_lter4_out17m_pole4-5_qu7_20080407.jpg,1182,592,macroalgae,
mcr_lter6_out10m_pole2-3_qu8_20090331.jpg,1332,1064,turf,
mcr_lter5_fringingreef_pole1-2_qu6_20090413.jpg,1035,149,turf,
mcr_lter1_out10m_pole4-5_qu7_20100404.jpg,424,1066,macroalgae,
mcr_lter4_out17m_pole5-6_qu7_20090407.jpg,354,1128,sand,
mcr_lter4_fringingreef_pole2-3_qu2_20100413.jpg,1028,1551,turf,
mcr_lter5_fringingreef_pole4-5_qu1_20100414.jpg,691,1269,porites,
mcr_lter3_out10m_pole2-3_qu4_20100407.jpg,1003,1429,crustose_coralline_algae,
mcr_lter3_out17m_pole4-5_qu4_20080404.jpg,1283,860,macroalgae,
mcr_lter2_out10m_pole2-3_qu5_20090408.jpg,151,1258,macroalgae,
mcr_lter3_out10m_pole2-3_qu3_20090406.jpg,1555,1858,off,
mcr_lter5_out10m_pole3-4_qu7_20100408.jpg,1562,524,crustose_coralline_algae,
mcr_lter4_out10m_pole1-2_qu8_20090407.jpg,465,1621,turf,
mcr_lter1_fringingreef_pole2-3_qu4_20100411.jpg,881,1149,porites,
mcr_lter1_fringingreef_pole3-4_qu3_20100411.jpg,1539,685,porites,
mcr_lter1_out17m_pole5-6_qu4_20100404.jpg,1345,1716,off,
mcr_lter6_fringingreef_pole1-2_qu2_20100414.jpg,1087,978,sand,
mcr_lter5_out10m_pole5-6_qu7_20080408.jpg,1311,565,macroalgae,
mcr_lter2_fringingreef_pole3-4_qu2_20090402.jpg,918,1116,off,
mcr_lter2_out10m_pole4-5_qu5_20100406.jpg,87,1265,off,
mcr_lter1_out10m_pole1-2_qu1_20090330.jpg,1761,254,turf,
mcr_lter3_out17m_pole4-5_qu8_20080404.jpg,1588,900,crustose_coralline_algae,
mcr_lter2_out17m_pole5-6_qu4_20080410.jpg,375,1035,crustose_coralline_algae,
mcr_lter4_fringingreef_pole5-6_qu1_20100413.jpg,1417,1280,sand,
mcr_lter6_out10m_pole3-4_qu5_20090331.jpg,37,1391,off,
mcr_lter3_out17m_pole1-2_qu6_20100407.jpg,662,30,off,
mcr_lter4_fringingreef_pole2-3_qu4_20090412.jpg,1012,474,sand,
mcr_lter2_out10m_pole4-5_qu3_20080410.jpg,772,1250,crustose_coralline_algae,
mcr_lter2_out10m_pole2-3_qu5_20090408.jpg,1416,469,macroalgae,
mcr_lter5_fringingreef_pole4-5_qu8_20090413.jpg,213,79,off,
mcr_lter5_fringingreef_pole4-5_qu1_20100414.jpg,1558,1035,sand,
mcr_lter2_fringingreef_pole1-2_qu7_20080404.jpg,668,449,porites,
mcr_lter2_fringingreef_pole5-6_qu4_20080404.jpg,747,1199,turf,
mcr_lter2_out17m_pole5-6_qu7_20090408.jpg,695,521,porites,
mcr_lter2_fringingreef_pole1-2_qu3_20100411.jpg,133,894,off,
mcr_lter3_out10m_pole1-2_qu3_20090406.jpg,1564,64,off,
mcr_lter2_fringingreef_pole1-2_qu6_20100411.jpg,337,171,sand,
mcr_lter1_out17m_pole1-2_qu8_20090330.jpg,1151,130,turf,
mcr_lter1_fringingreef_pole1-2_qu3_20100411.jpg,739,913,sand,
mcr_lter5_fringingreef_pole4-5_qu8_20080502.jpg,1611,1524,sand,
mcr_lter6_out17m_pole4-5_qu3_20080406.jpg,1167,637,sand,
mcr_lter3_out10m_pole5-6_qu3_20090406.jpg,867,1770,crustose_coralline_algae,
mcr_lter3_out10m_pole5-6_qu6_20090406.jpg,170,702,crustose_coralline_algae,
mcr_lter2_fringingreef_pole2-3_qu2_20080404.jpg,427,1285,porites,
mcr_lter2_fringingreef_pole2-3_qu5_20090402.jpg,865,387,porites,
mcr_lter1_out10m_pole3-4_qu2_20090330.jpg,613,1562,macroalgae,
mcr_lter5_fringingreef_pole3-4_qu1_20080502.jpg,1181,624,sand,
mcr_lter6_out17m_pole3-4_qu7_20090331.jpg,1818,1068,off,
mcr_lter4_out17m_pole2-3_qu3_20080407.jpg,1236,242,crustose_coralline_algae,
mcr_lter1_out10m_pole2-3_qu4_20080403.jpg,915,1038,macroalgae,
mcr_lter6_fringingreef_pole2-3_qu7_20100414.jpg,877,927,off,
mcr_lter6_out10m_pole3-4_qu1_20100410.jpg,1335,917,crustose_coralline_algae,
mcr_lter4_fringingreef_pole3-4_qu6_20100413.jpg,911,1642,off,
mcr_lter4_fringingreef_pole2-3_qu4_20100413.jpg,1634,743,off,
mcr_lter5_out17m_pole1-2_qu5_20090410.jpg,1508,1077,porites,
mcr_lter6_out17m_pole5-6_qu6_20090331.jpg,58,1346,off,
mcr_lter6_out17m_pole4-5_qu4_20090331.jpg,1585,1899,turf,
mcr_lter2_out17m_pole1-2_qu2_20080410.jpg,634,1488,macroalgae,
mcr_lter4_out10m_pole5-6_qu4_20080407.jpg,1126,1619,macroalgae,
mcr_lter3_out17m_pole5-6_qu6_20090406.jpg,409,172,macroalgae,
mcr_lter5_fringingreef_pole3-4_qu1_20080502.jpg,604,404,sand,
mcr_lter2_out10m_pole3-4_qu7_20080410.jpg,1038,1167,turf,
mcr_lter2_out17m_pole2-3_qu7_20100406.jpg,131,1677,off,
mcr_lter2_out17m_pole5-6_qu5_20100406.jpg,869,996,crustose_coralline_algae,
mcr_lter5_out10m_pole3-4_qu4_20080408.jpg,1174,415,turf,
mcr_lter5_out10m_pole2-3_qu4_20080408.jpg,219,1850,turf,
mcr_lter1_fringingreef_pole4-5_qu6_20100411.jpg,745,1750,crustose_coralline_algae,
mcr_lter4_out17m_pole2-3_qu8_20090407.jpg,1636,314,turf,
mcr_lter4_fringingreef_pole4-5_qu6_20100413.jpg,355,764,porites,
mcr_lter1_out10m_pole4-5_qu5_20080403.jpg,819,1299,porites,
mcr_lter3_out10m_pole3-4_qu1_20090406.jpg,1414,1259,turf,
mcr_lter2_out17m_pole4-5_qu3_20090408.jpg,73,1726,off,
mcr_lter4_fringingreef_pole3-4_qu7_20080504.jpg,1203,678,sand,
mcr_lter3_out17m_pole4-5_qu8_20090406.jpg,776,1476,macroalgae,
mcr_lter3_fringingreef_pole3-4_qu2_20100413.jpg,1202,928,crustose_coralline_algae,
mcr_lter5_out17m_pole1-2_qu5_20100408.jpg,1166,1219,porites,
mcr_lter6_fringingreef_pole5-6_qu5_20090413.jpg,1715,1203,sand,
mcr_lter3_out17m_pole4-5_qu3_20100407.jpg,357,103,off,
mcr_lter6_out17m_pole2-3_qu4_20080406.jpg,234,1310,crustose_coralline_algae,
mcr_lter6_out10m_pole3-4_qu8_20080406.jpg,1255,846,macroalgae,
mcr_lter3_out10m_pole4-5_qu2_20080404.jpg,1282,825,macroalgae,
mcr_lter6_fringingreef_pole2-3_qu8_20090413.jpg,647,1889,off,
mcr_lter4_out17m_pole2-3_qu3_20090407.jpg,76,856,off,
mcr_lter5_out10m_pole5-6_qu5_20080408.jpg,274,1184,macroalgae,
mcr_lter5_fringingreef_pole1-2_qu8_20100414.jpg,710,509,porites,
mcr_lter4_out10m_pole4-5_qu6_20090407.jpg,54,1381,off,
mcr_lter1_fringingreef_pole4-5_qu3_20100411.jpg,1178,1354,porites,
mcr_lter1_out10m_pole1-2_qu7_20090330.jpg,858,1372,macroalgae,
mcr_lter2_fringingreef_pole2-3_qu8_20090402.jpg,1124,529,sand,
mcr_lter3_fringingreef_pole1-2_qu8_20090412.jpg,1084,1857,off,
mcr_lter3_out17m_pole5-6_qu8_20090406.jpg,87,1494,off,
mcr_lter5_out17m_pole3-4_qu7_20080408.jpg,120,1417,off,
mcr_lter3_out17m_pole5-6_qu2_20090406.jpg,900,700,macroalgae,
mcr_lter6_out10m_pole2-3_qu5_20080406.jpg,199,222,crustose_coralline_algae,
mcr_lter2_out17m_pole3-4_qu6_20080410.jpg,1307,125,porites,
mcr_lter2_fringingreef_pole4-5_qu2_20080404.jpg,582,968,macroalgae,
mcr_lter1_out10m_pole4-5_qu2_20090330.jpg,755,336,crustose_coralline_algae,
mcr_lter2_out17m_pole5-6_qu1_20090408.jpg,1502,1532,turf,
mcr_lter6_out10m_pole1-2_qu5_20080406.jpg,1847,1834,off,
mcr_lter5_fringingreef_pole2-3_qu4_20080502.jpg,862,1346,sand,
mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,789,701,porites,
mcr_lter2_fringingreef_pole4-5_qu2_20080404.jpg,877,1208,turf,
mcr_lter5_out10m_pole5-6_qu5_20100408.jpg,1791,1819,off,
mcr_lter3_out10m_pole5-6_qu4_20090406.jpg,65,1666,off,
mcr_lter3_fringingreef_pole3-4_qu5_20080503.jpg,960,1104,crustose_coralline_algae,
mcr_lter5_out17m_pole4-5_qu3_20100408.jpg,221,1103,crustose_coralline_algae,
mcr_lter6_fringingreef_pole1-2_qu7_20100414.jpg,1373,767,crustose_coralline_algae,
mcr_lter2_out17m_pole3-4_qu4_20080410.jpg,1339,1192,porites,
mcr_lter1_out17m_pole5-6_qu2_20100404.jpg,1569,1694,off,
mcr_lter3_fringingreef_pole3-4_qu2_20080503.jpg,1546,793,sand,
mcr_lter3_out17m_pole3-4_qu4_20080404.jpg,743,456,crustose_coralline_algae,
mcr_lter3_out10m_pole2-3_qu8_20100407.jpg,781,908,crustose_coralline_algae,
mcr_lter1_fringingreef_pole2-3_qu3_20090402.jpg,1112,1562,macroalgae,
mcr_lter3_out17m_pole3-4_qu5_20090406.jpg,1465,149,macroalgae,
mcr_lter1_out10m_pole4-5_qu1_20080403.jpg,329,171,crustose_coralline_algae,
mcr_lter5_fringingreef_pole3-4_qu8_20100414.jpg,311,1309,porites,
mcr_lter2_fringingreef_pole4-5_qu3_20090402.jpg,1949,915,off,
mcr_lter3_out17m_pole4-5_qu8_20080404.jpg,1710,1696,macroalgae,
mcr_lter5_fringingreef_pole1-2_qu2_20090413.jpg,182,1224,porites,
mcr_lter5_out17m_pole5-6_qu2_20090410.jpg,1851,1925,off,
mcr_lter4_out17m_pole5-6_qu7_20090407.jpg,1013,1582,crustose_coralline_algae,
mcr_lter2_fringingreef_pole5-6_qu4_20080404.jpg,121,1161,turf,
mcr_lter3_out10m_pole5-6_qu1_20090406.jpg,900,822,crustose_coralline_algae,
mcr_lter1_fringingreef_pole1-2_qu5_20080415.jpg,1193,952,porites,
mcr_lter6_fringingreef_pole3-4_qu4_20100414.jpg,1180,182,macroalgae,
mcr_lter1_out10m_pole4-5_qu3_20090330.jpg,818,1836,macroalgae,
mcr_lter1_out17m_pole5-6_qu3_20100404.jpg,352,470,crustose_coralline_algae,
mcr_lter4_fringingreef_pole2-3_qu4_20090412.jpg,1457,633,porites,
mcr_lter1_out17m_pole4-5_qu7_20100404.jpg,191,904,crustose_coralline_algae,
mcr_lter1_out10m_pole3-4_qu6_20100404.jpg,1555,770,macroalgae,
mcr_lter1_out10m_pole4-5_qu6_20100404.jpg,1365,1091,macroalgae,
mcr_lter6_fringingreef_pole1-2_qu5_20090413.jpg,759,83,off,
mcr_lter1_out17m_pole4-5_qu7_20100404.jpg,148,1020,off,
mcr_lter1_out17m_pole1-2_qu8_20100404.jpg,1470,398,crustose_coralline_algae,
mcr_lter6_out10m_pole1-2_qu5_20090331.jpg,31,1224,off,
mcr_lter3_fringingreef_pole2-3_qu8_20100413.jpg,1472,1634,off,
mcr_lter5_fringingreef_pole1-2_qu2_20090413.jpg,1172,1017,porites,
mcr_lter6_out17m_pole2-3_qu8_20090331.jpg,1108,1366,turf,
mcr_lter5_out17m_pole2-3_qu7_20090410.jpg,832,222,turf,
mcr_lter2_fringingreef_pole5-6_qu6_20090402.jpg,683,1548,turf,
mcr_lter5_fringingreef_pole3-4_qu2_20080502.jpg,1297,1420,porites,
mcr_lter4_fringingreef_pole2-3_qu6_20090412.jpg,368,1541,sand,
mcr_lter3_out17m_pole5-6_qu7_20080404.jpg,1583,1726,macroalgae,
mcr_lter5_fringingreef_pole2-3_qu7_20090413.jpg,1177,908,sand,
mcr_lter2_fringingreef_pole1-2_qu1_20080404.jpg,1054,1112,porites,
mcr_lter5_fringingreef_pole3-4_qu7_20080502.jpg,1105,911,porites,
mcr_lter1_fringingreef_pole1-2_qu1_20090402.jpg,297,875,porites,
mcr_lter2_fringingreef_pole1-2_qu5_20100411.jpg,118,560,off,
mcr_lter4_out10m_pole2-3_qu8_20090407.jpg,1210,1716,turf,
mcr_lter1_out10m_pole1-2_qu5_20090330.jpg,417,168,turf,
mcr_lter3_out10m_pole1-2_qu3_20080404.jpg,1694,1005,macroalgae,
mcr_lter1_out10m_pole4-5_qu2_20090330.jpg,937,1768,turf,
mcr_lter1_out10m_pole1-2_qu2_20100404.jpg,839,816,crustose_coralline_algae,
mcr_lter3_out10m_pole4-5_qu7_20090406.jpg,829,1324,macroalgae,
mcr_lter5_out17m_pole2-3_qu1_20080408.jpg,900,451,crustose_coralline_algae,
mcr_lter6_out17m_pole2-3_qu8_20090331.jpg,448,466,sand,
mcr_lter6_out10m_pole3-4_qu4_20090331.jpg,1669,354,macroalgae,
mcr_lter6_fringingreef_pole4-5_qu1_20090413.jpg,804,1688,macroalgae,
mcr_lter3_fringingreef_pole4-5_qu6_20080503.jpg,902,1650,turf,
mcr_lter1_out10m_pole5-6_qu8_20080403.jpg,127,224,turf,
mcr_lter2_fringingreef_pole2-3_qu6_20080404.jpg,1528,1677,sand,
mcr_lter2_out17m_pole3-4_qu4_20100406.jpg,766,1702,crustose_coralline_algae,
mcr_lter2_out17m_pole4-5_qu8_20100406.jpg,153,1162,off,
mcr_lter5_fringingreef_pole2-3_qu7_20080502.jpg,1052,185,sand,
mcr_lter5_out17m_pole1-2_qu7_20080408.jpg,1386,1880,off,
mcr_lter2_fringingreef_pole2-3_qu3_20090402.jpg,1482,1831,porites,
mcr_lter5_fringingreef_pole1-2_qu5_20080502.jpg,845,1366,turf,
mcr_lter5_out17m_pole4-5_qu4_20100408.jpg,131,1248,off,
mcr_lter3_out10m_pole1-2_qu1_20090406.jpg,1355,588,macroalgae,
mcr_lter1_out17m_pole1-2_qu4_20080411.jpg,1491,231,sand,
mcr_lter4_out17m_pole5-6_qu7_20090407.jpg,915,102,off,
mcr_lter4_out17m_pole4-5_qu2_20080407.jpg,1207,541,turf,
mcr_lter1_fringingreef_pole4-5_qu4_20100411.jpg,841,153,off,
mcr_lter1_out17m_pole4-5_qu4_20090330.jpg,552,97,off,
mcr_lter6_out10m_pole2-3_qu4_20080406.jpg,903,1682,turf,
mcr_lter6_out10m_pole2-3_qu5_20080406.jpg,773,457,turf,
mcr_lter4_out17m_pole2-3_qu5_20090407.jpg,772,1618,macroalgae,
mcr_lter1_fringingreef_pole4-5_qu4_20080415.jpg,600,1109,crustose_coralline_algae,
i0211d.png,957,740,sand,
mcr_lter4_fringingreef_pole2-3_qu5_20090412.jpg,555,874,sand,
mcr_lter6_fringingreef_pole1-2_qu4_20080502.jpg,1405,820,sand,
mcr_lter5_out17m_pole1-2_qu2_20100408.jpg,1466,476,crustose_coralline_algae,
mcr_lter3_fringingreef_pole2-3_qu4_20100413.jpg,1359,1417,sand,
mcr_lter3_out17m_pole1-2_qu8_20080404.jpg,93,1513,off,
mcr_lter6_out10m_pole4-5_qu4_20090331.jpg,37,1105,off,
mcr_lter6_out17m_pole2-3_qu5_20090331.jpg,1684,1246,turf,
mcr_lter1_out10m_pole5-6_qu4_20090330.jpg,1745,1395,macroalgae,
mcr_lter4_out17m_pole4-5_qu5_20100412.jpg,1520,1156,crustose_coralline_algae,
mcr_lter3_out10m_pole2-3_qu4_20090406.jpg,720,61,off,
mcr_lter4_out17m_pole4-5_qu1_20080407.jpg,218,593,turf,
mcr_lter1_out10m_pole1-2_qu6_20080402.jpg,761,712,macroalgae,
mcr_lter6_out17m_pole2-3_qu7_20090331.jpg,1899,1852,macroalgae,
mcr_lter4_out17m_pole4-5_qu2_20090407.jpg,1847,131,off,
mcr_lter5_fringingreef_pole1-2_qu1_20100414.jpg,761,1612,porites,
mcr_lter3_out10m_pole2-3_qu1_20080404.jpg,1547,203,macroalgae,
mcr_lter4_fringingreef_pole5-6_qu3_20080504.jpg,731,714,porites,
mcr_lter1_fringingreef_pole4-5_qu5_20090402.jpg,164,621,sand,
mcr_lter3_out17m_pole5-6_qu1_20080404.jpg,855,1429,crustose_coralline_algae,
mcr_lter3_out10m_pole1-2_qu4_20090406.jpg,368,1490,macroalgae,
mcr_lter6_out10m_pole2-3_qu4_20080406.jpg,1333,121,macroalgae,
i0221c.png,436,402,sand,
mcr_lter3_out10m_pole4-5_qu2_20100407.jpg,1712,835,off,
mcr_lter4_out10m_pole1-2_qu4_20090407.jpg,1383,1002,macroalgae,
mcr_lter1_out17m_pole1-2_qu2_20100404.jpg,1165,1521,crustose_coralline_algae,
mcr_lter2_out17m_pole4-5_qu4_20100406.jpg,501,111,off,
